,Close,Volume,google_trends,tw_compound,tw_polarity,tw_subjectivity,tweet_volume,re_compound,re_polarity,re_subjectivity
12/05/2022 05:00,27771.9,73924.551,219.0292647,0.090896477,0.069655441,0.394261496,3300,0.327690242,0.105725796,0.46829852
12/05/2022 06:00,27103.1,71004.517,230.6797575,0.095941467,0.071849239,0.371559864,3215,0.43224123,0.136792859,0.489832099
12/05/2022 07:00,27079,53301.189,233.0098561,0.095237096,0.066341151,0.382530482,3929,0.274820266,0.062506201,0.399614453
12/05/2022 08:00,28151.9,79668.874,202.7185748,0.105099495,0.07821765,0.387138458,3083,0.55764413,0.11226218,0.448762139
12/05/2022 09:00,28080,44426.322,188.7379834,0.1496902,0.072069274,0.397945724,2565,0.230628063,0.041619162,0.470538029
12/05/2022 10:00,28043.3,29728.773,172.4272935,0.127539337,0.098377559,0.38703136,2880,0.361023432,0.09416643,0.484353974
12/05/2022 11:00,28590.9,38768.584,184.0777863,0.140084938,0.088090632,0.390270736,3164,0.458670278,0.105037135,0.528808857
12/05/2022 12:00,28460.5,43835.701,177.0874906,0.123066295,0.070660296,0.408180565,3471,0.593817603,0.051410404,0.468690717
12/05/2022 13:00,28494.8,41791.323,181.7476878,0.137321643,0.077922542,0.408426441,3480,0.219772055,0.093442267,0.474368521
12/05/2022 14:00,28201.1,47943.168,181.7476878,0.130782846,0.078548115,0.386713031,3794,0.0623201,0.062479309,0.41238916
12/05/2022 15:00,29559.8,56377.221,181.7476878,0.144866375,0.088692867,0.39786274,3484,0.481466949,0.08593601,0.456177111
12/05/2022 16:00,29015.1,44219.075,167.7670964,0.141883602,0.074828205,0.395500701,3361,0.39637781,0.087195468,0.472890143
12/05/2022 17:00,29690.8,48920.625,188.7379834,0.15861571,0.085251613,0.405027587,3194,0.219372871,0.065204101,0.470574365
12/05/2022 18:00,28634.2,40819.207,142.1360122,0.169777977,0.08999256,0.409420304,3139,0.331691189,0.049332675,0.403374896
12/05/2022 19:00,28334.6,27357.984,193.3981806,0.171766779,0.096975472,0.39787599,2894,0.505494337,0.126608965,0.444118309
12/05/2022 20:00,28622.7,23625.925,188.7379834,0.154115785,0.083170841,0.401361313,2865,0.390287032,0.101267999,0.454374758
12/05/2022 21:00,28598.8,12363.528,200.3884762,0.143708359,0.079781035,0.378485343,2443,0.490319863,0.065145601,0.511929213
12/05/2022 22:00,28429.7,18967.684,170.0971949,0.137609434,0.077372828,0.400680009,2373,0.724557375,0.116654268,0.430986881
12/05/2022 23:00,28815.8,16563.708,160.7768007,0.152058223,0.069803491,0.405702646,2361,0.280957444,0.065788506,0.448915885
13/05/2022 00:00,29020.7,20873.859,144.4661108,0.149347548,0.092557088,0.411759025,2358,0.276749686,0.056160369,0.514048014
13/05/2022 01:00,29524.3,23844.292,139.5411297,0.163487854,0.094309937,0.391926898,2080,0.501194008,0.1088095,0.46658045
13/05/2022 02:00,29506.5,20104.542,129.6911676,0.154778898,0.071123172,0.398629235,2042,0.428146658,0.016629317,0.44948798
13/05/2022 03:00,30130.6,31359.349,152.6744125,0.142109143,0.080584682,0.410255469,2172,0.752717165,0.126167694,0.468998004
13/05/2022 04:00,30564.3,34958.833,164.166035,0.126932704,0.064822127,0.402714277,1967,0.543625173,0.212730639,0.380409529
13/05/2022 05:00,30453.8,15214.172,151.0327522,0.135505589,0.090707524,0.40389809,2113,0.360768199,0.091129007,0.444978992
13/05/2022 06:00,30519.9,29269.409,147.7494315,0.169923181,0.09936262,0.399003587,1925,0.6293997,0.092926217,0.45276492
13/05/2022 07:00,30377.7,15860.543,134.6161487,0.15772859,0.080637886,0.385220893,2305,-0.14050316,0.037672258,0.379633387
13/05/2022 08:00,30172.3,16141.953,128.0495073,0.162561912,0.090838078,0.386470866,1919,0.428385581,0.149440615,0.450982656
13/05/2022 09:00,30324.5,15571.705,131.332828,0.144838599,0.095468112,0.36798142,2144,0.421360071,0.089582337,0.329029763
13/05/2022 10:00,30431.5,19873.376,136.257809,0.13774835,0.0867628,0.368923542,2171,0.69393369,0.11313468,0.365341049
13/05/2022 11:00,30464.7,15201.1,136.257809,0.16342983,0.080636809,0.391767467,2453,0.471119183,0.084176948,0.396945036
13/05/2022 12:00,30650.5,17189.2,126.4078469,0.16011392,0.073753519,0.387910038,2906,0.143995509,0.04806038,0.489111266
13/05/2022 13:00,30697.3,18243.954,131.332828,0.138085443,0.065353313,0.405632381,2939,0.822710076,0.047735679,0.518860734
13/05/2022 14:00,30740.9,29759.595,128.0495073,0.162633412,0.079070358,0.406414248,2992,0.763386885,0.156140888,0.467447942
13/05/2022 15:00,30678.3,27443.696,126.4078469,0.184893294,0.096794574,0.420980325,2854,0.252203356,0.101537398,0.442882911
13/05/2022 16:00,30327.4,19908.231,121.4828659,0.179462116,0.082716874,0.408826767,2906,0.389297561,0.085901962,0.457493767
13/05/2022 17:00,29931,36188.411,121.4828659,0.186236466,0.084574119,0.407029828,2626,0.111482222,0.068412619,0.503927292
13/05/2022 18:00,29588.6,25707.387,119.8412055,0.174473503,0.101923912,0.406800219,2613,0.072828451,0.089667152,0.497532311
13/05/2022 19:00,30117.7,32395.477,126.4078469,0.182652626,0.091943519,0.393204253,2403,0.420488,0.083639297,0.451483518
13/05/2022 20:00,30076,14461.723,141.1827901,0.177930994,0.078771384,0.402629639,2442,0.158858967,0.028932992,0.441567528
13/05/2022 21:00,29790.5,10622.342,139.5411297,0.177816463,0.080648805,0.405495156,2118,0.292118482,0.117678645,0.432089842
13/05/2022 22:00,30028,7466.438,141.1827901,0.160916076,0.090934049,0.404667925,1995,0.512229525,0.130366633,0.439468935
13/05/2022 23:00,29802.9,8752.46,136.257809,0.185027214,0.080591237,0.388785718,1953,0.428207051,0.281180047,0.549326923
14/05/2022 00:00,29274.3,22081.917,116.5578848,0.150792735,0.092513301,0.407016563,1763,0.823392833,0.063035871,0.586712911
14/05/2022 01:00,29493.1,13896.862,109.9912434,0.138374629,0.068317358,0.409133635,1620,0.524574487,0.140595725,0.55200855
14/05/2022 02:00,29692.6,11081.389,106.7079227,0.204001455,0.098439402,0.419559139,1501,0.867112903,0.170684177,0.607939847
14/05/2022 03:00,29514.7,8723.644,106.7079227,0.173346786,0.086329955,0.40779021,1543,0.401841369,0.171084169,0.549588673
14/05/2022 04:00,29563.4,6348.765,109.9912434,0.160711321,0.082243562,0.40240275,1378,0.285252116,-0.022332583,0.528240384
14/05/2022 05:00,29344,10664.058,106.7079227,0.178295842,0.061170214,0.390466083,1275,0.274440878,0.216362745,0.453617647
14/05/2022 06:00,29439.4,7885.295,111.6329038,0.165078742,0.076730956,0.363720702,1332,0.306076336,0.165951701,0.537844992
14/05/2022 07:00,29494.8,6760.479,111.6329038,0.169984168,0.090427908,0.392160617,1666,0.393813469,0.013022826,0.440411884
14/05/2022 08:00,29414.1,5739.023,103.424602,0.138650866,0.072196416,0.380794058,1399,-0.332147573,0.01664923,0.423656085
14/05/2022 09:00,29521.6,7825.201,95.21630028,0.193849537,0.08392031,0.41857414,1473,0.545626221,0.142793829,0.426395071
14/05/2022 10:00,29482.5,7940.146,108.3495831,0.178081263,0.062749399,0.405424662,1388,0.283165023,0.052618335,0.477787656
14/05/2022 11:00,29313.5,8703.211,105.0662624,0.150606612,0.076592005,0.416659258,1694,0.198708475,0.114949495,0.481681097
14/05/2022 12:00,29065,28126.368,105.0662624,0.163760485,0.079747618,0.398830313,1894,0.37285289,0.190338314,0.353189224
14/05/2022 13:00,29091.4,11894.197,96.85796063,0.191483916,0.097885893,0.405972603,1951,0.68569471,0.183428924,0.512607625
14/05/2022 14:00,28827.2,16253.053,96.85796063,0.160956147,0.093431888,0.398366883,2229,0.274616232,-0.004786347,0.415197769
14/05/2022 15:00,28930.1,16067.506,95.21630028,0.182798102,0.091087728,0.410786074,2161,0.4939,0.076835664,0.439131702
14/05/2022 16:00,28812.6,12917.213,96.85796063,0.180593424,0.069346896,0.402741838,2086,0.126479012,0.093119098,0.423657176
14/05/2022 17:00,29335.4,32591.054,90.29131924,0.189934701,0.086935561,0.395223859,2021,0.140053293,0.004457665,0.399352294
14/05/2022 18:00,29600,18771.114,93.57463993,0.206194548,0.113834998,0.407898658,2099,0.391404689,0.083166052,0.45532608
14/05/2022 19:00,29517.8,21080.731,96.85796063,0.17745409,0.073925872,0.408998116,1947,0.548389964,0.101959488,0.410995643
14/05/2022 20:00,29325.8,11839.714,103.424602,0.220488497,0.082667984,0.407817997,1798,0.527232779,0.033195014,0.410923487
14/05/2022 21:00,29366.7,9388.968,103.424602,0.175475904,0.072870908,0.404180797,1661,0.009130738,0.094494483,0.437747499
14/05/2022 22:00,29690,9034.159,101.7829417,0.170228619,0.07403933,0.409768994,1518,0.332379468,0.097885002,0.569243723
14/05/2022 23:00,30223.3,17224.397,105.0662624,0.143943219,0.095573194,0.40489942,1438,0.41377806,0.082399258,0.4048369
15/05/2022 00:00,30079.8,15000.348,93.57463993,0.165114194,0.073261248,0.440052036,1368,0.344721469,0.133167961,0.504898806
15/05/2022 01:00,29949.7,11512.381,91.93297958,0.161394251,0.074489536,0.413449009,1375,0.103227989,0.059947805,0.459915236
15/05/2022 02:00,29925.8,8393.504,80.44135714,0.196561693,0.100469912,0.405335477,1283,0.8905,0.050761905,0.519095238
15/05/2022 03:00,29841.1,10142.051,77.15803644,0.136176824,0.085702066,0.424984587,1183,0.378240113,0.069083411,0.364372732
15/05/2022 04:00,29715.9,8801.869,80.44135714,0.189424691,0.093608224,0.416112818,1084,-0.292668182,-0.157339015,0.584043561
15/05/2022 05:00,29607.5,7905.68,82.08301749,0.167678857,0.078970597,0.429216918,1044,0.191346358,0.082941138,0.415989638
15/05/2022 06:00,29784,8486.269,95.21630028,0.187379692,0.097566601,0.395010739,1171,0.369472449,0.197607855,0.504929792
15/05/2022 07:00,29951.3,10113.503,87.00799854,0.240441294,0.126139378,0.405334414,1403,0.311985333,0.078604911,0.425698165
15/05/2022 08:00,29811.6,11321.6,88.64965889,0.229761017,0.108565278,0.387583091,1166,0.380891753,0.029940476,0.402003968
15/05/2022 09:00,29577.5,10301.641,91.93297958,0.152575389,0.060363867,0.378529138,1134,0.454641888,0.079313131,0.455045644
15/05/2022 10:00,29741.9,7212.585,82.08301749,0.125890703,0.073357902,0.408525341,1249,0.413614342,0.032737714,0.558480082
15/05/2022 11:00,29932.9,10864.889,85.36633819,0.156186032,0.090815828,0.393924024,1373,0.926803766,0.085570437,0.529250441
15/05/2022 12:00,30224.8,22978.983,85.36633819,0.21263643,0.106416011,0.401449152,1552,0.405005868,0.073281933,0.490208411
15/05/2022 13:00,30297.4,27230.407,82.08301749,0.193250165,0.105270429,0.42910076,1588,0.347530536,0.062921304,0.503789393
15/05/2022 14:00,30173,14919.481,77.15803644,0.205256209,0.111376818,0.415597901,1687,0.634819243,0.104256841,0.550722997
15/05/2022 15:00,29958.6,20036.91,80.44135714,0.192521175,0.093267066,0.402877017,1849,0.595829231,0.087931981,0.43462791
15/05/2022 16:00,30003.5,14713.642,82.08301749,0.17232,0.086599546,0.406201798,1761,0.249641641,0.096581844,0.497465734
15/05/2022 17:00,30202.9,13665.185,87.00799854,0.210500594,0.098037749,0.427936008,1704,0.180198792,0.075012587,0.379501582
15/05/2022 18:00,29978.9,11135.737,88.64965889,0.168220799,0.090055604,0.408839572,1846,0.484038668,0.194124106,0.457575229
15/05/2022 19:00,30305.2,14505.925,96.85796063,0.167061228,0.086132183,0.434425555,1571,-0.175522823,0.034901765,0.528215895
15/05/2022 20:00,30452.2,9644.933,108.3495831,0.1727625,0.084027679,0.411233918,1735,0.840207631,0.133609511,0.516505056
15/05/2022 21:00,31056,35049.649,96.85796063,0.193462355,0.0872517,0.39426531,1600,0.356162604,0.138671053,0.518985819
15/05/2022 22:00,31065.3,14981.037,105.0662624,0.192303957,0.118581814,0.407418323,1483,0.563066719,0.096725529,0.479776988
15/05/2022 23:00,31087.8,21418.975,96.85796063,0.203954371,0.096792085,0.423124334,1494,0.672264968,0.338636364,0.563257576
16/05/2022 00:00,31324.4,11436.303,88.64965889,0.204154319,0.087514307,0.408368756,1463,0.311947398,0.113956934,0.561714616
16/05/2022 01:00,31105,10838.378,87.00799854,0.170360714,0.06664885,0.397404674,1330,-0.130816766,-0.028006716,0.383531746
16/05/2022 02:00,30768.6,16597.625,82.08301749,0.188515193,0.09936928,0.409447939,1252,0.231011012,0.197215304,0.452701284
16/05/2022 03:00,30489.7,16531.606,87.00799854,0.216749683,0.0853694,0.392665799,1287,0.625276096,-0.002696324,0.46529063
16/05/2022 04:00,30315,11964.088,90.29131924,0.185969327,0.082874228,0.395165119,1241,0.82326087,0.043333333,0.263518519
16/05/2022 05:00,30313.9,16515.729,91.93297958,0.162637419,0.080240683,0.381962726,1340,0.610440657,0.060728114,0.481655443
16/05/2022 06:00,30280,9112.74,100.1412813,0.218901429,0.094765142,0.38532195,1614,0.727856425,-0.026035514,0.497082158
16/05/2022 07:00,29557.4,42436.276,96.85796063,0.211438731,0.088656106,0.389714778,1747,0.715227097,-0.108881579,0.468029449
16/05/2022 08:00,29572.8,22830.67,91.93297958,0.207675769,0.096690682,0.387222182,1601,0.92756129,0.079381149,0.437382811
16/05/2022 09:00,29782,16887.615,88.64965889,0.162874254,0.074854356,0.371723579,1839,0.835051385,0.186712405,0.342507194
16/05/2022 10:00,29595.7,20698.881,88.64965889,0.16951035,0.069845283,0.362510119,2015,0.80151236,0.152536415,0.369784191
16/05/2022 11:00,30161.8,25974.003,88.64965889,0.14215256,0.058070512,0.372888618,2400,0.48394375,0.020584944,0.414322464
16/05/2022 12:00,29937.5,17978.522,88.64965889,0.178901356,0.07650885,0.398816446,2446,0.380025862,0.087331084,0.495064456
16/05/2022 13:00,29876.2,43607.917,90.29131924,0.179218705,0.064961362,0.377278128,2524,0.587778353,0.084312812,0.505768298
16/05/2022 14:00,29507,39088.339,87.00799854,0.177136461,0.07903214,0.38536827,2804,0.693215321,0.01181691,0.407169948
16/05/2022 15:00,29469.6,23768.762,88.64965889,0.166442657,0.078119683,0.383331174,2781,0.489194042,0.072353057,0.399333099
16/05/2022 16:00,29663.1,26877.367,85.36633819,0.159598408,0.088033806,0.378122113,2611,0.627550279,0.155134295,0.455433731
16/05/2022 17:00,29305.6,38916.423,91.93297958,0.213904694,0.10096801,0.39211452,2483,0.881575682,0.160688592,0.479493641
16/05/2022 18:00,29715,21701.062,95.21630028,0.194339928,0.089601834,0.401086086,2282,0.351922323,0.048645082,0.4060015
16/05/2022 19:00,29895.6,17588.688,96.85796063,0.196752928,0.094613521,0.397621329,2301,0.247985759,0.072049962,0.484205472
16/05/2022 20:00,29564.3,15038.975,111.6329038,0.224172088,0.089680832,0.407757402,2181,0.249083096,0.226759492,0.457839698
16/05/2022 21:00,29929.9,11755.57,103.424602,0.188105082,0.075897842,0.398533287,1906,0.065235179,0.100520458,0.623794493
16/05/2022 22:00,30162.5,16939.847,101.7829417,0.186100873,0.090813621,0.375402753,1794,0.534107637,0.116322449,0.423549674
16/05/2022 23:00,30012.4,11986.474,93.57463993,0.150537724,0.073675132,0.401738259,1649,0.1524,0.020925926,0.479694444
17/05/2022 00:00,29866.7,11607.609,87.00799854,0.185462082,0.067483128,0.431511154,1596,0.480038298,0.119977371,0.472546898
17/05/2022 01:00,30139.6,11797.809,83.72467784,0.184712721,0.082395981,0.429332746,1468,0.6249,0.028712121,0.299318182
17/05/2022 02:00,29979.9,12715.272,83.72467784,0.218374952,0.083553432,0.392754729,1443,0.620497471,0.086524455,0.574274639
17/05/2022 03:00,30049.4,7966.205,78.79969679,0.1633625,0.083694343,0.379304367,1351,0.418294886,0.060790224,0.43208195
17/05/2022 04:00,30341.6,21306.551,88.64965889,0.182970996,0.102181671,0.408799677,1276,0.586131225,0.163454185,0.355299537
17/05/2022 05:00,30365.1,10736.671,87.00799854,0.182392727,0.0916927,0.384273776,1331,0.878756522,0.146137821,0.473012821
17/05/2022 06:00,30445.6,8982.603,82.08301749,0.211103383,0.099655909,0.400874698,1468,0.607751596,0.057462121,0.558762626
17/05/2022 07:00,30514.5,9853.009,78.79969679,0.172318282,0.101824288,0.37809736,1759,0.554317209,0.083392375,0.496444838
17/05/2022 08:00,30394.3,11593.406,77.15803644,0.21593873,0.103630881,0.388223217,1504,0.8428,0.007161139,0.341031463
17/05/2022 09:00,30559.9,17913.754,80.44135714,0.198031557,0.091341337,0.37180532,1570,0.850284733,0.023844107,0.446892891
17/05/2022 10:00,30625,10653.588,78.79969679,0.192221212,0.09867639,0.380730261,1657,0.661664333,0.070869988,0.46769891
17/05/2022 11:00,30440,11339.757,78.79969679,0.2206375,0.108535291,0.39391658,1680,0.205811834,-0.032389307,0.492424812
17/05/2022 12:00,30302,17479.937,82.08301749,0.196795422,0.087423573,0.370964862,1945,0.445909821,0.199458874,0.415656566
17/05/2022 13:00,30576.2,20491.605,80.44135714,0.215624201,0.101707276,0.370995224,2295,0.355238158,0.06767889,0.437401324
17/05/2022 14:00,30502.4,23394.475,80.44135714,0.191090458,0.086091815,0.393896635,2254,0.468063014,0.075958836,0.450508848
17/05/2022 15:00,30052.8,31860.338,78.79969679,0.194209453,0.102340695,0.397147341,2184,0.667787464,0.124877133,0.456583574
17/05/2022 16:00,30130.7,21406.726,78.79969679,0.182206878,0.0776665,0.384048588,2057,0.95105935,0.205016595,0.472817498
17/05/2022 17:00,30129,19179.108,80.44135714,0.192561499,0.093347055,0.396365223,2002,0.622032624,0.214128931,0.496830052
17/05/2022 18:00,30067.8,13582.944,85.36633819,0.190885695,0.088260403,0.371378198,2154,0.705147537,0.118166131,0.523884098
17/05/2022 19:00,29828.8,48384.986,90.29131924,0.185597337,0.071134296,0.411055599,1838,0.049305714,0.045007144,0.386037268
17/05/2022 20:00,30081.2,25967.536,95.21630028,0.199137266,0.096857397,0.411417337,1930,0.69903245,0.067573046,0.460688522
17/05/2022 21:00,30095,8100.982,98.49962098,0.219910555,0.110269718,0.400371742,1832,0.442031269,0.096125229,0.418805359
17/05/2022 22:00,30530.6,13770.875,83.72467784,0.230191345,0.0885566,0.399436076,1657,0.080594198,0.04781002,0.488234954
17/05/2022 23:00,30333.2,10534.854,77.15803644,0.219608522,0.082660358,0.406783679,1481,0.843635065,0.096060606,0.50770202
18/05/2022 00:00,30437,9611.528,70.59139504,0.194927108,0.107128556,0.385211911,1390,0.883189796,0.059660578,0.415108011
18/05/2022 01:00,30490.5,12982.681,70.59139504,0.168476616,0.075657299,0.399835773,1334,0.841828571,0.320833333,0.342592593
18/05/2022 02:00,30115.3,13673.411,64.02475364,0.193352772,0.099853649,0.417413237,1333,-0.202011538,-0.055293899,0.630674603
18/05/2022 03:00,30204.8,7287.015,70.59139504,0.161855392,0.068963262,0.384145986,1201,0.339410526,0.025,0.384375
18/05/2022 04:00,29815.2,21364.216,82.08301749,0.208245813,0.108655908,0.365991359,1179,0.8481,0.0028125,0.599642857
18/05/2022 05:00,29809.5,11814.454,78.79969679,0.18910086,0.092331523,0.403167874,1263,-0.07911068,-0.027992202,0.378284915
18/05/2022 06:00,30017.9,11784.423,72.23305539,0.219002895,0.100533039,0.405043458,1339,0.678461029,0.137040816,0.401295351
18/05/2022 07:00,29725.4,13866.811,73.87471574,0.205003047,0.100339102,0.376366315,1642,0.829903226,0.095974099,0.32403939
18/05/2022 08:00,29893.7,11970.375,68.94973469,0.179766887,0.100307228,0.385255791,1490,-0.161338976,0.140820406,0.494149456
18/05/2022 09:00,29861,10443.492,77.15803644,0.231790654,0.104110478,0.38752275,1623,0.65623125,0.084400072,0.50516811
18/05/2022 10:00,29944.3,11405.226,75.51637609,0.194218107,0.086850139,0.396786106,1511,0.296,0,0.076923077
18/05/2022 11:00,29940,10144.616,78.79969679,0.209113322,0.108670314,0.393561907,1659,0.730790661,0.198145142,0.500111231
18/05/2022 12:00,29818.1,11030.981,75.51637609,0.214304185,0.08305226,0.404231674,1864,0.395559536,0.193515248,0.466494176
18/05/2022 13:00,29529.7,22702.369,73.87471574,0.188755372,0.079300768,0.387444766,2319,0.660717067,0.154688252,0.489407814
18/05/2022 14:00,29338.1,36325.385,78.79969679,0.203138858,0.084729054,0.396615012,2305,0.063027863,0.05611491,0.426132021
18/05/2022 15:00,29219.9,31029.102,83.72467784,0.172183516,0.109408407,0.392352303,2343,0.461485687,-0.005805169,0.528706375
18/05/2022 16:00,28971.9,31207.1,87.00799854,0.179729855,0.08309813,0.406190396,2461,0.422926186,-0.018692641,0.522430335
18/05/2022 17:00,29208.3,39769.235,85.36633819,0.203529741,0.088610182,0.401780945,2293,0.623132927,0.089400662,0.492952373
18/05/2022 18:00,28974.2,16513.124,91.93297958,0.162306007,0.080930308,0.414465175,2235,0.665148282,0.097444595,0.39756549
18/05/2022 19:00,29186.5,18109.686,93.57463993,0.147994971,0.077248865,0.37619122,2252,0.522638449,0.128490817,0.557448277
18/05/2022 20:00,29257.6,23308.456,101.7829417,0.137809591,0.063094133,0.388243617,1906,0.256232802,0.133022607,0.467284375
18/05/2022 21:00,29218.1,14496.384,103.424602,0.183825719,0.095866324,0.399001041,1721,0.783253209,0.234049113,0.44630047
18/05/2022 22:00,29198.2,8411.001,98.49962098,0.187606271,0.072594965,0.396906746,1790,0.977089848,0.196384648,0.431404838
18/05/2022 23:00,28957.3,17294.175,95.21630028,0.186903697,0.090438373,0.393328408,1531,0.953202662,0.12269033,0.61126618
19/05/2022 00:00,28700.6,19766.739,87.00799854,0.141407568,0.097783431,0.408302596,1523,0.802484388,0.133160323,0.427420184
19/05/2022 01:00,28899.3,15476.506,78.79969679,0.138874798,0.076623625,0.403811043,1356,0.737357047,0.086578734,0.459458874
19/05/2022 02:00,28747.8,8736.947,88.64965889,0.133879701,0.088808723,0.420670586,1357,0.748488604,0.13940523,0.411538118
19/05/2022 03:00,29160,22511.686,70.59139504,0.152188393,0.093323442,0.397866206,1257,0.724539344,0.095476977,0.416460237
19/05/2022 04:00,29179.6,14687.654,80.44135714,0.135727094,0.065145991,0.381405595,1145,0.9962,0.17894182,0.480264467
19/05/2022 05:00,29083.2,7906.157,83.72467784,0.12382325,0.083295265,0.397221162,1186,0.4878,1,0.3
19/05/2022 06:00,29052.4,7751.18,77.15803644,0.214588945,0.093066983,0.392077224,1221,0.648988608,0.133898046,0.47791514
19/05/2022 07:00,29307,13680.958,70.59139504,0.180519087,0.085969063,0.369440037,1612,0.3865375,0.364890693,0.542506013
19/05/2022 08:00,29181.9,11351.997,82.08301749,0.17727914,0.09668472,0.389964914,1421,0.140139442,0.166956845,0.329848485
19/05/2022 09:00,28957.9,11950.506,73.87471574,0.195701455,0.089051438,0.387614834,1382,0.406938283,0.104276168,0.354598013
19/05/2022 10:00,28995.7,14986.811,82.08301749,0.2143258,0.122024016,0.406786724,1482,0.900627733,0.287275948,0.495984705
19/05/2022 11:00,29189.9,18593.866,77.15803644,0.215378159,0.107645171,0.421590532,1756,0.941776,0.098743655,0.378162012
19/05/2022 12:00,29482.2,22119.094,75.51637609,0.22208873,0.101181111,0.410612578,1948,0.547623191,0.132664141,0.400795455
19/05/2022 13:00,29482.2,25916.854,73.87471574,0.199137733,0.092087393,0.400614194,2244,0.548010044,0.136555568,0.545096752
19/05/2022 14:00,29507.6,37648.349,77.15803644,0.206161176,0.0984557,0.408769548,2271,0.921626186,0.098630735,0.398604918
19/05/2022 15:00,29852.9,33860.394,78.79969679,0.218931748,0.11493341,0.416541628,2378,0.111789362,0.092889043,0.495137714
19/05/2022 16:00,30386.4,57026.467,80.44135714,0.227044049,0.113518558,0.40396922,2107,0.698745882,0.09526673,0.415773359
19/05/2022 17:00,30149.9,31823.686,78.79969679,0.239074686,0.114187563,0.409283382,1907,0.354679762,0.110505976,0.509007567
19/05/2022 18:00,30180,22313.077,82.08301749,0.238077047,0.11219654,0.408526932,2041,0.577183358,0.146304088,0.438526507
19/05/2022 19:00,30220.1,16042.207,85.36633819,0.210951729,0.1086894,0.409767955,1835,0.465756086,0.09646599,0.486357052
19/05/2022 20:00,29959.2,13192.993,93.57463993,0.199540091,0.097659072,0.409932933,1856,0.283346288,0.097937704,0.531760059
19/05/2022 21:00,30257.8,8684.787,88.64965889,0.190120244,0.09212247,0.418210382,1739,0.473148052,0.080580327,0.461238336
19/05/2022 22:00,30274.7,13754.536,87.00799854,0.232729412,0.105314266,0.420621119,1454,0.430887816,0.034747592,0.412367462
19/05/2022 23:00,30182,7720.268,72.23305539,0.255081075,0.12524264,0.423360659,1349,0.212853631,0.084447958,0.417983544
20/05/2022 00:00,30319.9,11119.744,68.94973469,0.188189421,0.100260325,0.406110854,1402,0.7954,0.127579365,0.441732804
20/05/2022 01:00,30262.5,9621.19,66.11618395,0.220934163,0.106462304,0.420371082,1367,0.735216165,0.206462585,0.613489701
20/05/2022 02:00,30471.4,29575.781,64.22715012,0.1571005,0.087778427,0.40752839,1140,0.647714151,0.113393797,0.481623429
20/05/2022 03:00,30328,11159.438,64.22715012,0.219424302,0.125043819,0.432830859,1062,0.519334286,-0.154126984,0.659530423
20/05/2022 04:00,30172.6,8165.79,70.83876852,0.206473355,0.101440796,0.412247064,993,0.785446012,0.119749427,0.599661885
20/05/2022 05:00,30094.1,10951.231,70.83876852,0.232955367,0.105212029,0.394258423,1149,0.561510222,0.1352014,0.507357222
20/05/2022 06:00,30178.5,7278.366,72.72780234,0.233047606,0.126249433,0.411528694,1164,0.182066667,0.091621743,0.423569986
20/05/2022 07:00,29999.2,16869.655,62.33811629,0.221493247,0.120718174,0.385694979,1397,-0.096644106,-0.041235151,0.490306842
20/05/2022 08:00,30251.5,18782.344,70.83876852,0.207753866,0.120182742,0.418899194,1246,0.673772242,0.191907468,0.514859848
20/05/2022 09:00,30175.7,14355.304,67.06070086,0.209107752,0.085410802,0.381123549,1333,0.567916968,0.070847073,0.496969291
20/05/2022 10:00,30293.8,12599.502,67.06070086,0.214989412,0.100316612,0.400155038,1467,0.806674429,0.11592092,0.558647438
20/05/2022 11:00,30414.2,10511.661,69.8942516,0.257422742,0.12760039,0.413709907,1739,0.755057143,0.136017669,0.521102482
20/05/2022 12:00,30412.5,18627.987,71.78328543,0.250955624,0.114767607,0.400966982,1816,0.209498551,0.068223712,0.467978169
20/05/2022 13:00,30247.1,16118.324,68.00521778,0.191031851,0.092381639,0.391847182,1888,0.559162162,0.141729798,0.710416667
20/05/2022 14:00,30357,25865.028,67.06070086,0.208985422,0.103623375,0.41292216,2179,0.572515653,0.082823707,0.485160099
20/05/2022 15:00,29485.7,55594.878,74.61683617,0.180984838,0.114076094,0.416141227,2227,0.582904739,0.061241551,0.491054043
20/05/2022 16:00,29142,55454.223,81.22845456,0.165192683,0.093526696,0.415304885,2289,0.711248205,0.099604694,0.496197773
20/05/2022 17:00,28885.8,52808.473,83.11748839,0.22607951,0.105355575,0.393075626,2155,0.74865445,0.122918098,0.38888065
20/05/2022 18:00,28945.9,29402.969,78.39490382,0.201838715,0.098260647,0.386694359,2004,0.227178571,0.021772787,0.418540097
20/05/2022 19:00,28990.1,16449.451,80.28393765,0.198198146,0.094789653,0.380101711,1955,0.179486466,0.147922529,0.387202208
20/05/2022 20:00,29271.7,27087.973,85.95103913,0.210556752,0.096941959,0.383979514,1656,0.406665672,0.067188006,0.50210641
20/05/2022 21:00,29129.1,13784.166,94.45169135,0.242960409,0.119464253,0.393870111,1574,0.828793548,-0.049284512,0.457786195
20/05/2022 22:00,29171.3,6550.443,82.17297148,0.237058032,0.106783749,0.391245477,1381,0.858207927,0.120894453,0.555465915
20/05/2022 23:00,29136.4,6927.678,77.45038691,0.197083879,0.123399,0.420691694,1266,0.895309906,0.098253968,0.445613044
21/05/2022 00:00,29188.9,10897.316,65.17166703,0.217119178,0.102048726,0.388944401,1173,0.767536957,0.14097285,0.42394457
